trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
257,0,3,0.244750400015619,0.238857099990128,1,SHINEd_f24_155_mask.tif,155,f24,999
258,0,3,0.110704100021394,0.292889600008493,1,SHINEd_f24_177_mask.tif,177,f24,999
259,1,3,0.171007400000235,0.313946300011594,1,SHINEd_f06_044_mask.tif,44,f06,999
260,1,2,0.224823500000639,0.295761999994284,1,SHINEd_m31_066_mask.tif,66,m31,999
261,0,3,0.215462399995886,0.246647799998755,1,SHINEd_f06_133_mask.tif,133,f06,999
262,1,3,0.000425000005634502,0.0369139999966137,1,SHINEd_m31_044_mask.tif,44,m31,999
263,1,3,0.276116099994397,0.348099800001364,1,SHINEd_f06_066_mask.tif,66,f06,999
264,0,3,0.209271700005047,0.276365700003225,1,SHINEd_m31_155_mask.tif,155,m31,999
265,1,3,0.00180090000503697,0.38255000000936,1,SHINEd_f24_044_mask.tif,44,f24,999
266,1,1,0.0776926999969874,0.328971799986903,1,SHINEd_f06_088_mask.tif,88,f06,999
267,1,3,0.299421300005633,0.35438589999103,1,SHINEd_f06_022_mask.tif,22,f06,999
268,1,3,0.23706400001538,0.406724500004202,1,SHINEd_m08_000_mask.tif,0,m08,999
269,1,3,0.198090500023682,0.358910700015258,1,SHINEd_f24_022_mask.tif,22,f24,999
270,0,3,0.387718999991193,0.348158799984958,1,SHINEd_m31_155_mask.tif,155,m31,999
271,1,2,0.084251399995992,0.321876999980304,1,SHINEd_m08_022_mask.tif,22,m08,999
272,1,2,0.000431299995398149,0.0986717999912798,1,SHINEd_f06_022_mask.tif,22,f06,999
273,0,2,0.276853899995331,1.09392589997151,1,SHINEd_m08_088_mask.tif,88,m08,999
274,1,3,0.335644700011471,0.461677499988582,1,SHINEd_m31_000_mask.tif,0,m31,999
275,0,2,0.27259830001276,0.389199500001268,1,SHINEd_m08_133_mask.tif,133,m08,999
276,0,3,0.00249260000418872,0.463480300008086,1,SHINEd_f24_133_mask.tif,133,f24,999
277,0,3,0.366687100002309,0.38073199999053,1,SHINEd_f06_177_mask.tif,177,f06,999
278,1,1,0.299390100000892,0.375170099985553,1,SHINEd_m08_044_mask.tif,44,m08,999
279,0,3,0.385006299999077,0.393155700003263,1,SHINEd_f06_177_mask.tif,177,f06,999
280,0,3,0.281955200014636,0.380125299998326,1,SHINEd_f06_111_mask.tif,111,f06,999
